Дата,Категорія,Сума
2043-05-04 00:00:00,Їжа,110.4861806
2043-06-04 00:00:00,Транспорт,116.974871
2043-07-04 00:00:00,Їжа,111.6021523
2043-08-04 00:00:00,Розваги,51.17625335
2043-09-04 00:00:00,Розваги,95.31149837
2043-10-04 00:00:00,Їжа,171.2183321
2043-11-04 00:00:00,Транспорт,194.0798997
2043-12-04 00:00:00,Розваги,170.2228086
2043-01-05 00:00:00,Одяг,27.85788179
2043-02-05 00:00:00,Транспорт,191.6245756
2043-03-05 00:00:00,Одяг,30.00664345
2043-04-05 00:00:00,Одяг,110.2551756
2043-05-05 00:00:00,Побут,67.71311314
2043-06-05 00:00:00,Одяг,136.8751257
2043-07-05 00:00:00,Транспорт,64.8394124
2043-08-05 00:00:00,Побут,77.24253492
2043-09-05 00:00:00,Розваги,21.19702599
2043-10-05 00:00:00,Побут,195.988172
2043-11-05 00:00:00,Розваги,119.5278618
2043-12-05 00:00:00,Транспорт,125.0581788
2043-01-06 00:00:00,Розваги,31.09691081
2043-02-06 00:00:00,Їжа,28.30169385
2043-03-06 00:00:00,Розваги,198.4292337
2043-04-06 00:00:00,Одяг,38.10583249
2043-05-06 00:00:00,Їжа,161.7528435
2043-06-06 00:00:00,Їжа,70.24815542
2043-07-06 00:00:00,Одяг,175.9361475
2043-08-06 00:00:00,Їжа,161.5274426
2043-09-06 00:00:00,Розваги,152.8044547
2043-10-06 00:00:00,Побут,149.845083
2043-11-06 00:00:00,Одяг,150.927094
2043-12-06 00:00:00,Транспорт,16.40266159
2043-01-07 00:00:00,Їжа,27.3686507
2043-02-07 00:00:00,Розваги,73.18476935
2043-03-07 00:00:00,Побут,129.1113379
2043-04-07 00:00:00,Побут,36.73982235
2043-05-07 00:00:00,Побут,153.2476043
2043-06-07 00:00:00,Одяг,82.76669795
2043-07-07 00:00:00,Транспорт,115.7479871
2043-08-07 00:00:00,Розваги,71.41701045
2043-09-07 00:00:00,Їжа,163.3375725
2043-10-07 00:00:00,Їжа,171.2097885
2043-11-07 00:00:00,Транспорт,121.0372296
2043-12-07 00:00:00,Розваги,61.32109455
2043-01-08 00:00:00,Побут,71.73884983
2043-02-08 00:00:00,Транспорт,149.1517664
2043-03-08 00:00:00,Транспорт,42.64811877
2043-04-08 00:00:00,Побут,55.91310266
2043-05-08 00:00:00,Їжа,151.2703915
2043-06-08 00:00:00,Побут,112.9853767
2043-07-08 00:00:00,Одяг,126.1901775
2043-08-08 00:00:00,Їжа,163.6115969
2043-09-08 00:00:00,Одяг,104.4485242
2043-10-08 00:00:00,Одяг,13.20816765
2043-11-08 00:00:00,Їжа,101.255309
2043-12-08 00:00:00,Їжа,46.63063314
2043-01-09 00:00:00,Одяг,176.5843908
2043-02-09 00:00:00,Транспорт,38.7816828
2043-03-09 00:00:00,Розваги,141.1192439
2043-04-09 00:00:00,Їжа,137.8496607
2043-05-09 00:00:00,Побут,27.13878053
2043-06-09 00:00:00,Їжа,78.9517462
2043-07-09 00:00:00,Їжа,42.16359576
2043-08-09 00:00:00,Транспорт,90.85461627
2043-09-09 00:00:00,Транспорт,165.6729961
2043-10-09 00:00:00,Одяг,140.4709773
2043-11-09 00:00:00,Одяг,121.1171698
2043-12-09 00:00:00,Їжа,124.3842946
2043-01-10 00:00:00,Розваги,54.69588092
2043-02-10 00:00:00,Розваги,35.97822698
2043-03-10 00:00:00,Одяг,58.35344222
2043-04-10 00:00:00,Побут,128.5744216
2043-05-10 00:00:00,Транспорт,74.36018603
2043-06-10 00:00:00,Їжа,91.86376133
2043-07-10 00:00:00,Побут,72.27541207
2043-08-10 00:00:00,Розваги,161.1749847
2043-09-10 00:00:00,Транспорт,128.6305299
2043-10-10 00:00:00,Одяг,33.65683683
2043-11-10 00:00:00,Розваги,40.23254288
2043-12-10 00:00:00,Транспорт,46.42079476
2043-01-11 00:00:00,Розваги,144.963403
2043-02-11 00:00:00,Побут,72.02021484
2043-03-11 00:00:00,Транспорт,79.22958179
2043-04-11 00:00:00,Транспорт,162.2886616
2043-05-11 00:00:00,Одяг,115.7102429
2043-06-11 00:00:00,Одяг,136.5043787
2043-07-11 00:00:00,Розваги,91.39347356
2043-08-11 00:00:00,Побут,100.6643622
2043-09-11 00:00:00,Побут,73.47232799
2043-10-11 00:00:00,Одяг,124.6544599
2043-11-11 00:00:00,Побут,81.00842095
2043-12-11 00:00:00,Транспорт,21.16363317
2043-01-12 00:00:00,Транспорт,191.3915423
2043-02-12 00:00:00,Побут,18.47122452
2043-03-12 00:00:00,Одяг,168.0211959
2043-04-12 00:00:00,Побут,189.1371521
2043-05-12 00:00:00,Одяг,194.4084872
2043-06-12 00:00:00,Побут,155.5061139
2043-07-12 00:00:00,Побут,68.07391949
2043-08-12 00:00:00,Розваги,29.82013661
2043-09-12 00:00:00,Транспорт,155.273916
2043-10-12 00:00:00,Розваги,105.2526421
2043-11-12 00:00:00,Побут,37.17343887
2043-12-12 00:00:00,Побут,113.6128918
2044-01-01 00:00:00,Їжа,171.3471136
2044-02-01 00:00:00,Побут,80.78082366
2044-03-01 00:00:00,Побут,54.24793983
2044-04-01 00:00:00,Транспорт,24.44089258
2044-05-01 00:00:00,Розваги,138.5745021
2044-06-01 00:00:00,Транспорт,69.73399863
2044-07-01 00:00:00,Побут,78.78944262
2044-08-01 00:00:00,Транспорт,120.2856798
2044-09-01 00:00:00,Одяг,147.2972614
2044-10-01 00:00:00,Розваги,45.83509136
2044-11-01 00:00:00,Розваги,144.3893679
2044-12-01 00:00:00,Транспорт,172.438315
2044-01-02 00:00:00,Транспорт,35.95169496
2044-02-02 00:00:00,Побут,128.7756145
2044-03-02 00:00:00,Побут,155.8002616
2044-04-02 00:00:00,Одяг,166.7438626
2044-05-02 00:00:00,Транспорт,125.0079115
2044-06-02 00:00:00,Побут,153.4315836
2044-07-02 00:00:00,Одяг,77.76819948
2044-08-02 00:00:00,Їжа,76.65222085
2044-09-02 00:00:00,Розваги,53.96754801
2044-10-02 00:00:00,Транспорт,25.14227983
2044-11-02 00:00:00,Транспорт,92.72750959
2044-12-02 00:00:00,Їжа,172.7335345
2044-01-03 00:00:00,Одяг,176.2148078
2044-02-03 00:00:00,Транспорт,192.8251995
2044-03-03 00:00:00,Одяг,181.5114796
2044-04-03 00:00:00,Побут,40.39800756
2044-05-03 00:00:00,Транспорт,185.7200305
2044-06-03 00:00:00,Одяг,30.8324588
2044-07-03 00:00:00,Розваги,102.9857523
2044-08-03 00:00:00,Побут,191.341743
2044-09-03 00:00:00,Одяг,153.1166631
2044-10-03 00:00:00,Їжа,101.2845405
2044-11-03 00:00:00,Одяг,71.18421896
2044-12-03 00:00:00,Розваги,154.0654597
2044-01-04 00:00:00,Побут,55.72198253
2044-02-04 00:00:00,Одяг,77.23372448
2044-03-04 00:00:00,Їжа,136.9692519
2044-04-04 00:00:00,Побут,63.76300585
2044-05-04 00:00:00,Транспорт,188.9291672
2044-06-04 00:00:00,Одяг,17.12489589
2044-07-04 00:00:00,Транспорт,125.3187863
2044-08-04 00:00:00,Їжа,72.49244266
2044-09-04 00:00:00,Транспорт,171.1203179
2044-10-04 00:00:00,Одяг,154.8679977
2044-11-04 00:00:00,Розваги,124.441418
2044-12-04 00:00:00,Побут,23.80894662
2044-01-05 00:00:00,Одяг,38.00939659
2044-02-05 00:00:00,Побут,56.51185959
2044-03-05 00:00:00,Одяг,110.0150602
2044-04-05 00:00:00,Одяг,174.8959597
2044-05-05 00:00:00,Їжа,65.72529689
2044-06-05 00:00:00,Одяг,163.9147429
2044-07-05 00:00:00,Розваги,34.46737022
2044-08-05 00:00:00,Побут,40.43509374
2044-09-05 00:00:00,Транспорт,36.01426305
2044-10-05 00:00:00,Розваги,67.40235328
2044-11-05 00:00:00,Їжа,114.4407855
2044-12-05 00:00:00,Транспорт,95.45827461
2044-01-06 00:00:00,Побут,46.77937032
2044-02-06 00:00:00,Розваги,26.66229034
2044-03-06 00:00:00,Побут,109.6568619
2044-04-06 00:00:00,Одяг,51.07100061
2044-05-06 00:00:00,Розваги,127.2435766
2044-06-06 00:00:00,Їжа,198.5373696
2044-07-06 00:00:00,Їжа,150.0955627
2044-08-06 00:00:00,Транспорт,55.73231662
2044-09-06 00:00:00,Їжа,68.8751018
2044-10-06 00:00:00,Побут,30.8146172
2044-11-06 00:00:00,Їжа,70.68863623
2044-12-06 00:00:00,Розваги,179.5413215
2044-01-07 00:00:00,Транспорт,11.72444076
2044-02-07 00:00:00,Побут,164.6666531
2044-03-07 00:00:00,Транспорт,51.39566432
2044-04-07 00:00:00,Одяг,168.0539627
2044-05-07 00:00:00,Їжа,64.44980136
2044-06-07 00:00:00,Побут,143.9888918
2044-07-07 00:00:00,Транспорт,29.00526292
2044-08-07 00:00:00,Одяг,125.22977
2044-09-07 00:00:00,Транспорт,23.80754857
2044-10-07 00:00:00,Їжа,119.2969107
2044-11-07 00:00:00,Їжа,126.8185988
2044-12-07 00:00:00,Побут,28.2134065
2044-01-08 00:00:00,Транспорт,142.0938703
2044-02-08 00:00:00,Побут,10.99444907
2044-03-08 00:00:00,Транспорт,144.5220787
2044-04-08 00:00:00,Побут,191.7723162
2044-05-08 00:00:00,Побут,61.98328106
2044-06-08 00:00:00,Одяг,58.15109731
2044-07-08 00:00:00,Розваги,16.62088462
2044-08-08 00:00:00,Розваги,54.61659007
2044-09-08 00:00:00,Розваги,194.4243254
2044-10-08 00:00:00,Побут,52.22788589
2044-11-08 00:00:00,Їжа,192.1517269
2044-12-08 00:00:00,Їжа,154.5372046
2044-01-09 00:00:00,Одяг,91.07045298
2044-02-09 00:00:00,Розваги,143.7359914
2044-03-09 00:00:00,Їжа,179.5329935
2044-04-09 00:00:00,Одяг,80.95768914
2044-05-09 00:00:00,Транспорт,47.8212829
2044-06-09 00:00:00,Розваги,12.47022023
2044-07-09 00:00:00,Транспорт,185.7648382
2044-08-09 00:00:00,Їжа,146.9181305
2044-09-09 00:00:00,Розваги,57.99923853
2044-10-09 00:00:00,Транспорт,169.1522667
2044-11-09 00:00:00,Їжа,96.57611731
2044-12-09 00:00:00,Їжа,116.612011
2044-01-10 00:00:00,Розваги,17.10942448
2044-02-10 00:00:00,Транспорт,118.0676621
2044-03-10 00:00:00,Одяг,77.87845314
2044-04-10 00:00:00,Розваги,31.00951641
2044-05-10 00:00:00,Їжа,140.5521539
2044-06-10 00:00:00,Їжа,88.65711765
2044-07-10 00:00:00,Одяг,15.67072287
2044-08-10 00:00:00,Одяг,181.7146028
2044-09-10 00:00:00,Одяг,80.0063813
2044-10-10 00:00:00,Транспорт,46.44768679
2044-11-10 00:00:00,Транспорт,130.9388664
2044-12-10 00:00:00,Розваги,63.55089211
2044-01-11 00:00:00,Одяг,173.9179029
2044-02-11 00:00:00,Побут,144.3722188
2044-03-11 00:00:00,Одяг,143.1785323
2044-04-11 00:00:00,Їжа,186.8909325
2044-05-11 00:00:00,Їжа,123.1500003
2044-06-11 00:00:00,Одяг,143.9351361
2044-07-11 00:00:00,Транспорт,123.2649372
2044-08-11 00:00:00,Їжа,137.9175102
2044-09-11 00:00:00,Розваги,81.34055639
2044-10-11 00:00:00,Їжа,34.29550509
2044-11-11 00:00:00,Транспорт,11.46867936
2044-12-11 00:00:00,Розваги,46.97755615
2044-01-12 00:00:00,Їжа,181.8199824
2044-02-12 00:00:00,Їжа,67.79261527
2044-03-12 00:00:00,Побут,11.99243166
2044-04-12 00:00:00,Одяг,151.846294
2044-05-12 00:00:00,Побут,54.19838126
2044-06-12 00:00:00,Їжа,10.5185799
2044-07-12 00:00:00,Побут,184.5868437
2044-08-12 00:00:00,Їжа,99.09582268
2044-09-12 00:00:00,Розваги,60.08384478
2044-10-12 00:00:00,Транспорт,43.85294363
2044-11-12 00:00:00,Розваги,107.1652499
2044-12-12 00:00:00,Розваги,145.8950857
2045-01-01 00:00:00,Транспорт,142.6930077
2045-02-01 00:00:00,Одяг,180.8159346
2045-03-01 00:00:00,Одяг,197.6828422
2045-04-01 00:00:00,Розваги,174.2756431
2045-05-01 00:00:00,Їжа,19.41120394
2045-06-01 00:00:00,Їжа,48.56069889
2045-07-01 00:00:00,Одяг,162.983352
2045-08-01 00:00:00,Транспорт,127.8908918
2045-09-01 00:00:00,Розваги,182.2288204
2045-10-01 00:00:00,Розваги,60.57439029
2045-11-01 00:00:00,Їжа,37.38544304
2045-12-01 00:00:00,Побут,22.43237287
2045-01-02 00:00:00,Одяг,141.9280117
2045-02-02 00:00:00,Їжа,91.4339332
2045-03-02 00:00:00,Одяг,30.86194289
2045-04-02 00:00:00,Побут,109.5954032
2045-05-02 00:00:00,Їжа,51.06623649
2045-06-02 00:00:00,Транспорт,47.58781581
2045-07-02 00:00:00,Розваги,157.8404601
2045-08-02 00:00:00,Їжа,15.65715842
2045-09-02 00:00:00,Розваги,15.12897998
2045-10-02 00:00:00,Побут,157.5160275
2045-11-02 00:00:00,Їжа,31.82079415
2045-12-02 00:00:00,Транспорт,104.4136083
2045-01-03 00:00:00,Одяг,162.8067077
2045-02-03 00:00:00,Їжа,125.002854
2045-03-03 00:00:00,Побут,129.2015544
2045-04-03 00:00:00,Побут,143.8355924
2045-05-03 00:00:00,Одяг,181.6390699
2045-06-03 00:00:00,Побут,98.21706015
2045-07-03 00:00:00,Їжа,164.4350555
2045-08-03 00:00:00,Побут,80.77886801
2045-09-03 00:00:00,Одяг,12.77043657
2045-10-03 00:00:00,Транспорт,59.56714941
2045-11-03 00:00:00,Розваги,120.1112768
2045-12-03 00:00:00,Розваги,73.66405883
2045-01-04 00:00:00,Транспорт,189.0247577
2045-02-04 00:00:00,Одяг,119.5139758
2045-03-04 00:00:00,Розваги,148.054304
2045-04-04 00:00:00,Їжа,63.72953421
2045-05-04 00:00:00,Розваги,102.8238891
2045-06-04 00:00:00,Одяг,81.70402372
2045-07-04 00:00:00,Транспорт,78.49480476
2045-08-04 00:00:00,Побут,196.9506473
2045-09-04 00:00:00,Побут,13.0740604
2045-10-04 00:00:00,Побут,197.9237855
2045-11-04 00:00:00,Транспорт,170.8458394
2045-12-04 00:00:00,Їжа,177.2332628
2045-01-05 00:00:00,Побут,72.20023214
2045-02-05 00:00:00,Одяг,54.36202118
2045-03-05 00:00:00,Одяг,62.05030603
2045-04-05 00:00:00,Одяг,116.8304754
2045-05-05 00:00:00,Одяг,178.5644077
2045-06-05 00:00:00,Одяг,130.4511136
2045-07-05 00:00:00,Транспорт,84.08368337
2045-08-05 00:00:00,Розваги,118.0131056
2045-09-05 00:00:00,Побут,172.8883203
2045-10-05 00:00:00,Побут,88.23434976
2045-11-05 00:00:00,Побут,102.6018154
2045-12-05 00:00:00,Їжа,98.36630233
2045-01-06 00:00:00,Їжа,182.6690604
2045-02-06 00:00:00,Транспорт,87.92983022
2045-03-06 00:00:00,Розваги,180.220216
2045-04-06 00:00:00,Одяг,149.876161
2045-05-06 00:00:00,Їжа,47.5453555
2045-06-06 00:00:00,Транспорт,71.18769457
2045-07-06 00:00:00,Їжа,33.56759168
2045-08-06 00:00:00,Транспорт,139.4378064
2045-09-06 00:00:00,Побут,90.62251702
2045-10-06 00:00:00,Їжа,15.58739152
2045-11-06 00:00:00,Одяг,35.67938846
2045-12-06 00:00:00,Одяг,93.36198075
2045-01-07 00:00:00,Розваги,67.53308247
2045-02-07 00:00:00,Їжа,125.3277868
2045-03-07 00:00:00,Побут,56.24541941
2045-04-07 00:00:00,Їжа,190.6980263
2045-05-07 00:00:00,Побут,95.89258315
2045-06-07 00:00:00,Розваги,101.1009315
2045-07-07 00:00:00,Побут,85.10976283
2045-08-07 00:00:00,Їжа,62.19067325
2045-09-07 00:00:00,Побут,120.9227737
2045-10-07 00:00:00,Транспорт,36.95457299
2045-11-07 00:00:00,Одяг,179.2469624
2045-12-07 00:00:00,Їжа,173.6493958
2045-01-08 00:00:00,Розваги,31.78923385
2045-02-08 00:00:00,Побут,21.790278
2045-03-08 00:00:00,Одяг,185.7239553
2045-04-08 00:00:00,Транспорт,51.68917282
2045-05-08 00:00:00,Транспорт,41.80733228
2045-06-08 00:00:00,Їжа,164.4642383
2045-07-08 00:00:00,Їжа,32.26402876
2045-08-08 00:00:00,Транспорт,161.809075
2045-09-08 00:00:00,Розваги,22.95044449
2045-10-08 00:00:00,Одяг,65.67011283
2045-11-08 00:00:00,Транспорт,84.43724777
2045-12-08 00:00:00,Їжа,178.9660172
2045-01-09 00:00:00,Побут,122.4269595
2045-02-09 00:00:00,Розваги,40.54831385
2045-03-09 00:00:00,Розваги,179.1190126
2045-04-09 00:00:00,Одяг,146.9949877
2045-05-09 00:00:00,Транспорт,160.48027
2045-06-09 00:00:00,Транспорт,31.38194189
2045-07-09 00:00:00,Одяг,111.7496895
2045-08-09 00:00:00,Розваги,37.65768988
2045-09-09 00:00:00,Розваги,99.45276174
2045-10-09 00:00:00,Транспорт,161.2655183
2045-11-09 00:00:00,Їжа,185.838264
2045-12-09 00:00:00,Транспорт,177.2459938
2045-01-10 00:00:00,Побут,31.19624387
2045-02-10 00:00:00,Розваги,142.7223607
2045-03-10 00:00:00,Побут,181.166091
2045-04-10 00:00:00,Розваги,161.0252434
2045-05-10 00:00:00,Побут,54.1435856
2045-06-10 00:00:00,Одяг,137.0983148
2045-07-10 00:00:00,Розваги,115.4488055
2045-08-10 00:00:00,Їжа,190.5411684
2045-09-10 00:00:00,Їжа,49.3111044
2045-10-10 00:00:00,Транспорт,186.1184844
2045-11-10 00:00:00,Їжа,25.33063232
2045-12-10 00:00:00,Одяг,122.6034012
2045-01-11 00:00:00,Одяг,153.060888
2045-02-11 00:00:00,Побут,61.33203322
2045-03-11 00:00:00,Побут,82.39033189
2045-04-11 00:00:00,Транспорт,67.42146839
2045-05-11 00:00:00,Побут,128.1186382
2045-06-11 00:00:00,Одяг,125.7337086
2045-07-11 00:00:00,Побут,90.73325259
2045-08-11 00:00:00,Їжа,72.682856
2045-09-11 00:00:00,Їжа,186.9945161
2045-10-11 00:00:00,Їжа,170.5086229
2045-11-11 00:00:00,Їжа,169.4829265
2045-12-11 00:00:00,Їжа,138.1178581
2045-01-12 00:00:00,Побут,173.2921052
2045-02-12 00:00:00,Транспорт,46.88301543
2045-03-12 00:00:00,Їжа,132.7583745
2045-04-12 00:00:00,Розваги,88.32289056
2045-05-12 00:00:00,Їжа,146.0050348
2045-06-12 00:00:00,Побут,170.3263881
2045-07-12 00:00:00,Одяг,143.268526
2045-08-12 00:00:00,Транспорт,18.15006459
2045-09-12 00:00:00,Побут,78.02033556
2045-10-12 00:00:00,Одяг,171.5002858
2045-11-12 00:00:00,Транспорт,86.85097647
2045-12-12 00:00:00,Транспорт,112.2234494
2046-01-01 00:00:00,Їжа,110.3495448
2046-02-01 00:00:00,Побут,126.3465762
2046-03-01 00:00:00,Транспорт,13.5070535
2046-04-01 00:00:00,Побут,134.7173299
2046-05-01 00:00:00,Розваги,121.7573202
2046-06-01 00:00:00,Транспорт,194.8114737
2046-07-01 00:00:00,Транспорт,175.1442862
2046-08-01 00:00:00,Транспорт,43.20905399
2046-09-01 00:00:00,Побут,183.1160352
2046-10-01 00:00:00,Транспорт,46.62405316
2046-11-01 00:00:00,Одяг,132.7415549
2046-12-01 00:00:00,Транспорт,47.73936554
2046-01-02 00:00:00,Одяг,19.007105
2046-02-02 00:00:00,Побут,47.74660973
2046-03-02 00:00:00,Транспорт,107.8520181
2046-04-02 00:00:00,Транспорт,174.4698484
2046-05-02 00:00:00,Розваги,32.51952325
2046-06-02 00:00:00,Одяг,85.33228319
2046-07-02 00:00:00,Розваги,108.6547897
2046-08-02 00:00:00,Побут,85.54334033
2046-09-02 00:00:00,Побут,36.62905555
2046-10-02 00:00:00,Побут,128.7786791
2046-11-02 00:00:00,Розваги,103.2029736
2046-12-02 00:00:00,Транспорт,96.99953134
2046-01-03 00:00:00,Розваги,40.61767222
2046-02-03 00:00:00,Транспорт,85.11981445
2046-03-03 00:00:00,Їжа,70.76168403
2046-04-03 00:00:00,Одяг,159.3736024
2046-05-03 00:00:00,Побут,79.72866115
2046-06-03 00:00:00,Розваги,74.15916954
2046-07-03 00:00:00,Їжа,21.12624399
2046-08-03 00:00:00,Їжа,88.48267011
2046-09-03 00:00:00,Їжа,35.76014823
2046-10-03 00:00:00,Розваги,82.29224077
2046-11-03 00:00:00,Розваги,158.5374887
2046-12-03 00:00:00,Розваги,45.59872245
2046-01-04 00:00:00,Транспорт,75.49407504
2046-02-04 00:00:00,Побут,112.5306686
2046-03-04 00:00:00,Одяг,183.3105698
2046-04-04 00:00:00,Одяг,122.3401036
2046-05-04 00:00:00,Побут,42.89015277
2046-06-04 00:00:00,Одяг,176.4409124
2046-07-04 00:00:00,Розваги,174.0420306
2046-08-04 00:00:00,Транспорт,100.3484023
2046-09-04 00:00:00,Їжа,23.46354061
2046-10-04 00:00:00,Побут,81.62981572
2046-11-04 00:00:00,Транспорт,24.59326479
2046-12-04 00:00:00,Транспорт,128.4097122
2046-01-05 00:00:00,Побут,122.4350411
2046-02-05 00:00:00,Розваги,87.92296612
2046-03-05 00:00:00,Побут,176.1501415
2046-04-05 00:00:00,Транспорт,191.5886677
2046-05-05 00:00:00,Одяг,96.95745233
2046-06-05 00:00:00,Побут,167.659759
2046-07-05 00:00:00,Одяг,179.6732721
2046-08-05 00:00:00,Побут,47.72966272
2046-09-05 00:00:00,Розваги,95.28747175
2046-10-05 00:00:00,Транспорт,107.7226318
2046-11-05 00:00:00,Їжа,76.92606252
2046-12-05 00:00:00,Їжа,37.93729415
2046-01-06 00:00:00,Їжа,77.08058315
2046-02-06 00:00:00,Транспорт,95.78406551
2046-03-06 00:00:00,Побут,180.4681888
2046-04-06 00:00:00,Транспорт,149.4348229
2046-05-06 00:00:00,Одяг,69.36056474
2046-06-06 00:00:00,Розваги,30.22723819
2046-07-06 00:00:00,Побут,40.263863
2046-08-06 00:00:00,Транспорт,123.9840097
2046-09-06 00:00:00,Транспорт,131.4536994
2046-10-06 00:00:00,Транспорт,30.41221819
2046-11-06 00:00:00,Їжа,36.49299098
2046-12-06 00:00:00,Побут,195.1605707
2046-01-07 00:00:00,Розваги,182.7093789
2046-02-07 00:00:00,Розваги,100.8764925
2046-03-07 00:00:00,Розваги,179.6217851
2046-04-07 00:00:00,Одяг,24.75128475
2046-05-07 00:00:00,Їжа,95.74523446
2046-06-07 00:00:00,Їжа,83.95765968
2046-07-07 00:00:00,Їжа,23.33536737
2046-08-07 00:00:00,Побут,34.00434184
2046-09-07 00:00:00,Транспорт,160.615314
2046-10-07 00:00:00,Розваги,14.60654653
2046-11-07 00:00:00,Розваги,10.21760256
2046-12-07 00:00:00,Побут,53.44777557
2046-01-08 00:00:00,Транспорт,61.664792
2046-02-08 00:00:00,Розваги,129.1024435
2046-03-08 00:00:00,Одяг,59.29191033
2046-04-08 00:00:00,Транспорт,149.9997098
2046-05-08 00:00:00,Одяг,55.08742928
2046-06-08 00:00:00,Їжа,12.36695557
2046-07-08 00:00:00,Розваги,31.95483557
2046-08-08 00:00:00,Їжа,189.6072743
2046-09-08 00:00:00,Одяг,136.3125671
2046-10-08 00:00:00,Їжа,153.5214781
2046-11-08 00:00:00,Розваги,28.88855721
2046-12-08 00:00:00,Побут,44.60769637
2046-01-09 00:00:00,Побут,25.19960717
2046-02-09 00:00:00,Розваги,167.9773702
2046-03-09 00:00:00,Побут,87.31671242
2046-04-09 00:00:00,Розваги,65.79336574
2046-05-09 00:00:00,Одяг,107.4394312
2046-06-09 00:00:00,Розваги,134.9738371
2046-07-09 00:00:00,Їжа,79.44092739
2046-08-09 00:00:00,Розваги,102.4016503
2046-09-09 00:00:00,Розваги,153.038149
2046-10-09 00:00:00,Їжа,71.0946292
2046-11-09 00:00:00,Їжа,21.10875213
2046-12-09 00:00:00,Побут,39.23478151
2046-01-10 00:00:00,Їжа,13.12214034
2046-02-10 00:00:00,Розваги,152.7083767
2046-03-10 00:00:00,Транспорт,34.94644853
2046-04-10 00:00:00,Розваги,87.8331038
2046-05-10 00:00:00,Побут,37.4298315
2046-06-10 00:00:00,Розваги,153.6901134
2046-07-10 00:00:00,Транспорт,101.3174832
2046-08-10 00:00:00,Розваги,146.1732006
2046-09-10 00:00:00,Їжа,74.90768866
2046-10-10 00:00:00,Їжа,147.0340256
2046-11-10 00:00:00,Побут,81.47904717
2046-12-10 00:00:00,Побут,157.7750573
2046-01-11 00:00:00,Побут,97.98658566
2046-02-11 00:00:00,Розваги,92.38426052
2046-03-11 00:00:00,Їжа,87.69906865
2046-04-11 00:00:00,Їжа,151.6611482
2046-05-11 00:00:00,Транспорт,17.64887049
2046-06-11 00:00:00,Розваги,34.71977323
2046-07-11 00:00:00,Транспорт,153.8110549
2046-08-11 00:00:00,Транспорт,18.21810702
2046-09-11 00:00:00,Побут,88.41034634
2046-10-11 00:00:00,Транспорт,29.46687113
2046-11-11 00:00:00,Транспорт,53.28558761
2046-12-11 00:00:00,Транспорт,198.5777204
2046-01-12 00:00:00,Одяг,19.89850399
2046-02-12 00:00:00,Побут,116.2188528
2046-03-12 00:00:00,Розваги,16.49579858
2046-04-12 00:00:00,Одяг,73.73220689
2046-05-12 00:00:00,Розваги,167.7302623
2046-06-12 00:00:00,Розваги,110.118163
2046-07-12 00:00:00,Транспорт,36.66151287
2046-08-12 00:00:00,Побут,173.4432187
2046-09-12 00:00:00,Транспорт,139.5369136
2046-10-12 00:00:00,Одяг,144.2880272
2046-11-12 00:00:00,Розваги,49.26952632
2046-12-12 00:00:00,Розваги,127.0936283
2047-01-01 00:00:00,Розваги,73.02312223
2047-02-01 00:00:00,Їжа,41.53307732
2047-03-01 00:00:00,Побут,13.75532157
2047-04-01 00:00:00,Їжа,36.47909177
2047-05-01 00:00:00,Побут,51.49837854
2047-06-01 00:00:00,Побут,80.06161585
2047-07-01 00:00:00,Одяг,165.4601337
2047-08-01 00:00:00,Транспорт,75.85574372
2047-09-01 00:00:00,Транспорт,46.16368161
2047-10-01 00:00:00,Транспорт,105.7905451
2047-11-01 00:00:00,Побут,97.00789462
2047-12-01 00:00:00,Транспорт,64.23325205
2047-01-02 00:00:00,Транспорт,12.00839449
2047-02-02 00:00:00,Транспорт,106.0973703
2047-03-02 00:00:00,Їжа,26.41602289
2047-04-02 00:00:00,Транспорт,21.00395928
2047-05-02 00:00:00,Одяг,107.3416799
2047-06-02 00:00:00,Транспорт,190.0343577
2047-07-02 00:00:00,Розваги,30.46815433
2047-08-02 00:00:00,Розваги,154.049243
2047-09-02 00:00:00,Побут,111.9825381
2047-10-02 00:00:00,Транспорт,126.3045194
2047-11-02 00:00:00,Транспорт,97.27202683
2047-12-02 00:00:00,Транспорт,107.8990484
2047-01-03 00:00:00,Одяг,103.3888113
2047-02-03 00:00:00,Розваги,37.62573224
2047-03-03 00:00:00,Розваги,71.19701792
2047-04-03 00:00:00,Їжа,160.7541679
2047-05-03 00:00:00,Побут,162.0321234
2047-06-03 00:00:00,Одяг,62.00390781
2047-07-03 00:00:00,Їжа,152.7113371
2047-08-03 00:00:00,Побут,74.78183284
2047-09-03 00:00:00,Транспорт,40.17086926
2047-10-03 00:00:00,Їжа,171.351703
2047-11-03 00:00:00,Побут,185.0619776
2047-12-03 00:00:00,Розваги,28.17952635
2047-01-04 00:00:00,Транспорт,53.88144545
2047-02-04 00:00:00,Одяг,168.7984831
2047-03-04 00:00:00,Одяг,162.8471473
2047-04-04 00:00:00,Розваги,170.6657474
2047-05-04 00:00:00,Транспорт,146.5620959
2047-06-04 00:00:00,Їжа,143.7475544
2047-07-04 00:00:00,Розваги,111.50801
2047-08-04 00:00:00,Розваги,160.6073025
2047-09-04 00:00:00,Їжа,152.296242
2047-10-04 00:00:00,Транспорт,108.9524569
2047-11-04 00:00:00,Розваги,115.1420096
